word	hiragana	furigana	JLPT	kaishi	english	RIRIKKU_RANK	RIRIKKU_TIER
シンサク	シンサク	-	-1	0	-	-1	U
シンザン	シンザン	-	-1	0	-	-1	U
シンシナティ	シンシナティ	-	-1	0	-	-1	U
シンシン	シンシン	-	-1	0	-	-1	U
シンジケート	シンジケート	-	-1	0	-	-1	U
シンジュ	シンジュ	-	-1	0	-	-1	U
シンジロウ	しんじろう	-	-1	0	-	-1	U
シンセ	シンセ	-	-1	0	-	-1	U
シンセサイザー	シンセサイザー	-	-1	0	-	-1	U
シンセン	シンセン	-	-1	0	-	-1	U
シンゾウ	シンゾウ	-	-1	0	-	-1	U
シンタニ	しんたに	-	-1	0	-	-1	U
シンチ	シンチ	-	-1	0	-	-1	U
シンディ	シンディ	-	-1	0	-	-1	U
シンデレラ-Cinderella	-	-	-1	0	-	-1	U
シンデレラガールズ	しんでれらがーるず	-	-1	0	-	-1	U
シンドい	しんどい	-	-1	0	-	-1	U
シンドバッド	シンドバッド	-	-1	0	-	-1	U
シンドラー	シンドラー	-	-1	0	-	-1	U
シンナー	シンナー	-	-1	0	-	-1	U
シンノウ	しんのう	-	-1	0	-	-1	U
シンハ	シンハ	-	-1	0	-	-1	U
シンバシ	シンバシ	-	-1	0	-	-1	U
シンフォニア	シンフォニア	-	-1	0	-	-1	U
シンプル-simple	-	-	-1	0	-	-1	U
シンベエ	しんべえ	-	-1	0	-	-1	U
シンペイ	シンペイ	-	-1	0	-	-1	U
シンボル-symbol	-	-	-1	0	-	-1	U
シンボルマーク	シンボルマーク	-	-1	0	-	-1	U
シンポ	シンポ	-	-1	0	-	-1	U
シンマチ	シンマチ	-	-1	0	-	-1	U
シンマツ	しんまつ	-	-1	0	-	-1	U
シンミチ	しんみち	-	-1	0	-	-1	U
シンメトリー	シンメトリー	-	-1	0	-	-1	U
シンヤマ	しんやま	-	-1	0	-	-1	U
シンラン	しんらん	-	-1	0	-	-1	U
シンリー	しんりー	-	-1	0	-	-1	U
シヴァ	シヴァ	-	-1	0	-	-1	U
シー-see	-	-	-1	0	-	-1	U
シーアン	しーあん	-	-1	0	-	-1	U
シーカー	シーカー	-	-1	0	-	-1	U
シーガル	シーガル	-	-1	0	-	-1	U
シーガー	シーガー	-	-1	0	-	-1	U
シーク-Sikh	-	-	-1	0	-	-1	U
シーク-seek	-	-	-1	0	-	-1	U
シークエンス-sequence	-	-	-1	0	-	-1	U
シークレット-secret	-	-	-1	0	-	-1	U
シーケンサ	シーケンサ	-	-1	0	-	-1	U
シーケンス	シーケンス	-	-1	0	-	-1	U
シージ	しーじ	-	-1	0	-	-1	U
シース	シース	-	-1	0	-	-1	U
シーズン-season	-	-	-1	0	-	-1	U
シーズンオフ	シーズンオフ	-	-1	0	-	-1	U
シーソー-seesaw	-	-	-1	0	-	-1	U
シーチキン	シーチキン	-	-1	0	-	-1	U
シーッ	シーッ	-	-1	0	-	-1	U
シート-sheet	-	-	-1	0	-	-1	U
シード-seed	-	-	-1	0	-	-1	U
シードル	シードル	-	-1	0	-	-1	U
シーバー	シーバー	-	-1	0	-	-1	U
シーフ	シーフ	-	-1	0	-	-1	U
シーフード-seafood	-	-	-1	0	-	-1	U
シープ	シープ	-	-1	0	-	-1	U
シーボルト	シーボルト	-	-1	0	-	-1	U
シーマン	シーマン	-	-1	0	-	-1	U
シーム	シーム	-	-1	0	-	-1	U
シーメンス	シーメンス	-	-1	0	-	-1	U
シーモア	シーモア	-	-1	0	-	-1	U
シール-seal	-	-	-1	0	-	-1	U
シールズ	シールズ	-	-1	0	-	-1	U
シールド-shield	-	-	-1	0	-	-1	U
シーン-scene	-	-	-1	0	-	-1	U
シー・ズー	しー・ずー	-	-1	0	-	-1	U
ジウォン	じうぉん	-	-1	0	-	-1	U
ジェイ-jay	-	-	-1	0	-	-1	U
ジェイアールバス	じぇいあーるばす	-	-1	0	-	-1	U
ジェイコブ	ジェイコブ	-	-1	0	-	-1	U
ジェイコブズ	ジェイコブズ	-	-1	0	-	-1	U
ジェイズ	ジェイズ	-	-1	0	-	-1	U
ジェイド	ジェイド	-	-1	0	-	-1	U
ジェイミー	ジェイミー	-	-1	0	-	-1	U
ジェイン	ジェイン	-	-1	0	-	-1	U
ジェス	ジェス	-	-1	0	-	-1	U
ジェスチャー-gesture	-	-	-1	0	-	-1	U
ジェッツ	じぇっつ	-	-1	0	-	-1	U
ジェット-jet	-	-	-1	0	-	-1	U
ジェネ	ジェネ	-	-1	0	-	-1	U
ジェネシス	ジェネシス	-	-1	0	-	-1	U
ジェネレーション-generation	-	-	-1	0	-	-1	U
ジェネレーター	ジェネレーター	-	-1	0	-	-1	U
ジェネレーター-generator	-	-	-1	0	-	-1	U
ジェノサイド	ジェノサイド	-	-1	0	-	-1	U
ジェノバ	ジェノバ	-	-1	0	-	-1	U
ジェノヴァ	ジェノヴァ	-	-1	0	-	-1	U
ジェフユナイテッド	じぇふゆないてっど	-	-1	0	-	-1	U
ジェム	ジェム	-	-1	0	-	-1	U
ジェム-gem	-	-	-1	0	-	-1	U
ジェラルド	ジェラルド	-	-1	0	-	-1	U
ジェラート-gelato	-	-	-1	0	-	-1	U
ジェラール	ジェラール	-	-1	0	-	-1	U
ジェリー-jerry	-	-	-1	0	-	-1	U
ジェル-gel	-	-	-1	0	-	-1	U
ジェレミー	ジェレミー	-	-1	0	-	-1	U
ジェロボアム	じぇろぼあむ	-	-1	0	-	-1	U
ジェロンディフ	じぇろんでぃふ	-	-1	0	-	-1	U
ジェローム	ジェローム	-	-1	0	-	-1	U
ジェン	ジェン	-	-1	0	-	-1	U
ジェンキンス	じぇんきんす	-	-1	0	-	-1	U
ジェンダー-gender	-	-	-1	0	-	-1	U
ジェントル	ジェントル	-	-1	0	-	-1	U
ジェントルマン	ジェントルマン	-	-1	0	-	-1	U
ジェントルマン-gentleman	-	-	-1	0	-	-1	U
ジエン-diene	-	-	-1	0	-	-1	U
ジエンド	ジエンド	-	-1	0	-	-1	U
ジオパーク	ジオパーク	-	-1	0	-	-1	U
ジカ	ジカ	-	-1	0	-	-1	U
ジグ-jig	-	-	-1	0	-	-1	U
ジグザグ-zigzag	-	-	-1	0	-	-1	U
ジグソー	ジグソー	-	-1	0	-	-1	U
ジゲン	ジゲン	-	-1	0	-	-1	U
ジジ	ジジ	-	-1	0	-	-1	U
ジタバタ	ジタバタ	-	-1	0	-	-1	U
ジッパー-zipper	-	-	-1	0	-	-1	U
ジップ-zip	-	-	-1	0	-	-1	U
ジト	ジト	-	-1	0	-	-1	U
ジトウ	じとう	-	-1	0	-	-1	U
ジト目	ジトめ	-	-1	0	-	-1	U
ジニ	ジニ	-	-1	0	-	-1	U
ジニー	ジニー	-	-1	0	-	-1	U
ジハード	ジハード	-	-1	0	-	-1	U
ジバニャン	じばにゃん	-	-1	0	-	-1	U
ジパング	ジパング	-	-1	0	-	-1	U
ジヒ-sich	-	-	-1	0	-	-1	U
ジビエ	ジビエ	-	-1	0	-	-1	U
ジフルカン	じふるかん	-	-1	0	-	-1	U
ジブチ	ジブチ	-	-1	0	-	-1	U
ジブラルタル	ジブラルタル	-	-1	0	-	-1	U
ジプシー-gypsy	-	-	-1	0	-	-1	U
ジム-gym	-	-	-1	0	-	-1	U
ジモン	ジモン	-	-1	0	-	-1	U
ジャイ	じゃい	-	-1	0	-	-1	U
ジャイアント-giant	-	-	-1	0	-	-1	U
ジャイナ	じゃいな	-	-1	0	-	-1	U
ジャイロ-gyro	-	-	-1	0	-	-1	U
ジャカジャカ	じゃかじゃか	-	-1	0	-	-1	U
ジャカルタ-Djakarta	-	-	-1	0	-	-1	U
ジャガリコ	じゃがりこ	-	-1	0	-	-1	U
ジャガー-jaguar	-	-	-1	0	-	-1	U
ジャガード	ジャガード	-	-1	0	-	-1	U
ジャクソンビル	ジャクソンビル	-	-1	0	-	-1	U
ジャクチュウ	じゃくちゅう	-	-1	0	-	-1	U
ジャクチョウ	じゃくちょう	-	-1	0	-	-1	U
ジャクレン	じゃくれん	-	-1	0	-	-1	U
ジャグ-jug	-	-	-1	0	-	-1	U
ジャグジー-Jacuzzi	-	-	-1	0	-	-1	U
ジャグラー	ジャグラー	-	-1	0	-	-1	U
ジャケ	じゃけ	-	-1	0	-	-1	U
ジャケット-jacket	-	-	-1	0	-	-1	U
ジャケ写	ジャケしゃ	-	-1	0	-	-1	U
ジャコバイト	じゃこばいと	-	-1	0	-	-1	U
ジャコモ	ジャコモ	-	-1	0	-	-1	U
ジャジャン	ジャジャン	-	-1	0	-	-1	U
ジャジャーン	ジャジャーン	-	-1	0	-	-1	U
ジャスティス-justice	-	-	-1	0	-	-1	U
ジャスト-just	-	-	-1	0	-	-1	U
ジャスパー	ジャスパー	-	-1	0	-	-1	U
ジャスパー-jasper	-	-	-1	0	-	-1	U
ジャスミン-jasmine	-	-	-1	0	-	-1	U
ジャズ-jazz	-	-	-1	0	-	-1	U
ジャッカル-jackal	-	-	-1	0	-	-1	U
ジャッキ	ジャッキ	-	-1	0	-	-1	U
ジャックス	ジャックス	-	-1	0	-	-1	U
ジャックス-jacks	-	-	-1	0	-	-1	U
ジャッジ-judge	-	-	-1	0	-	-1	U
ジャッジメント-judgemant	-	-	-1	0	-	-1	U
ジャップ	ジャップ	-	-1	0	-	-1	U
ジャティック	じゃてぃっく	-	-1	0	-	-1	U
ジャニー	ジャニー	-	-1	0	-	-1	U
ジャバ-Java	-	-	-1	0	-	-1	U
ジャバスクリプト	ジャバスクリプト	-	-1	0	-	-1	U
ジャバル	じゃばる	-	-1	0	-	-1	U
ジャパ	ジャパ	-	-1	0	-	-1	U
ジャパニーズ-Japanese	-	-	-1	0	-	-1	U
ジャパネット	ジャパネット	-	-1	0	-	-1	U
ジャパン-Japan	-	-	-1	0	-	-1	U
ジャブ-jab	-	-	-1	0	-	-1	U
ジャミン	じゃみん	-	-1	0	-	-1	U
ジャム-jam	-	-	-1	0	-	-1	U
ジャラ	じゃら	-	-1	0	-	-1	U
ジャル	じゃる	-	-1	0	-	-1	U
ジャン-Jean	-	-	-1	0	-	-1	U
ジャンキー	ジャンキー	-	-1	0	-	-1	U
ジャンキー-junkie	-	-	-1	0	-	-1	U
ジャンク-junk	-	-	-1	0	-	-1	U
ジャングル-jungle	-	-	-1	0	-	-1	U
ジャンケンポン	ジャンケンポン	-	-1	0	-	-1	U
ジャンテン	じゃんてん	-	-1	0	-	-1	U
ジャンパー-jumper	-	-	-1	0	-	-1	U
ジャンプ-jump	-	-	-1	0	-	-1	U
ジャンプする	じゃんぷする	-	-1	0	-	-1	U
ジャンプ・コミックス	じゃんぷ・こみっくす	-	-1	0	-	-1	U
ジャンベ	ジャンベ	-	-1	0	-	-1	U
ジャンボ-jumbo	-	-	-1	0	-	-1	U
ジャンボリー	ジャンボリー	-	-1	0	-	-1	U
ジャンル-genre	-	-	-1	0	-	-1	U
ジャー-jar	-	-	-1	0	-	-1	U
ジャーキー	ジャーキー	-	-1	0	-	-1	U
ジャーキー-jerky	-	-	-1	0	-	-1	U
ジャーク-jerk	-	-	-1	0	-	-1	U
ジャージャー麺	ジャージャーめん	-	-1	0	-	-1	U
ジャージー-jersey	-	-	-1	0	-	-1	U
ジャーナリスト-journalist	-	-	-1	0	-	-1	U
ジャーナリズム-journalism	-	-	-1	0	-	-1	U
ジャーナル-journal	-	-	-1	0	-	-1	U
ジャーム-germ	-	-	-1	0	-	-1	U
ジュ-je	-	-	-1	0	-	-1	U
ジュウ	ジュウ	-	-1	0	-	-1	U
ジュウソウ	じゅうそう	-	-1	0	-	-1	U
ジュウゾウ	じゅうぞう	-	-1	0	-	-1	U
ジュウニソ	じゅうにそ	-	-1	0	-	-1	U
ジュウベエ	じゅうべえ	-	-1	0	-	-1	U
ジュウモンジ	ジュウモンジ	-	-1	0	-	-1	U
ジュウロウ	じゅうろう	-	-1	0	-	-1	U
ジュエラー-jeweler	-	-	-1	0	-	-1	U
ジュエリー-jewelry	-	-	-1	0	-	-1	U
ジュエル-jewel	-	-	-1	0	-	-1	U
ジュゼッペ	ジュゼッペ	-	-1	0	-	-1	U
ジュテーム	じゅてーむ	-	-1	0	-	-1	U
ジュテーム-Je t'aime	-	-	-1	0	-	-1	U
ジュディ	ジュディ	-	-1	0	-	-1	U
ジュニア-junior	-	-	-1	0	-	-1	U
ジュニオリ	じゅにおり	-	-1	0	-	-1	U
ジュネーヴ	ジュネーヴ	-	-1	0	-	-1	U
ジュノ	ジュノ	-	-1	0	-	-1	U
ジュビロ	じゅびろ	-	-1	0	-	-1	U
ジュビロ磐田	ジュビロいわた	-	-1	0	-	-1	U
ジュラ	ジュラ	-	-1	0	-	-1	U
ジュラシック	ジュラシック	-	-1	0	-	-1	U
ジュリエット-外国	-	-	-1	0	-	-1	U
ジュレ	ジュレ	-	-1	0	-	-1	U
ジュワッ	じゅわっ	-	-1	0	-	-1	U
ジュンイチロウ	じゅんいちろう	-	-1	0	-	-1	U
ジュンク	じゅんく	-	-1	0	-	-1	U
ジュンコ	ジュンコ	-	-1	0	-	-1	U
ジュンタ	じゅんた	-	-1	0	-	-1	U
ジュントク	じゅんとく	-	-1	0	-	-1	U
ジュー-jew	-	-	-1	0	-	-1	U
ジューサー	ジューサー	-	-1	0	-	-1	U
ジューシー-juicy	-	-	-1	0	-	-1	U
ジュース-deuce	-	-	-1	0	-	-1	U
ジュース-juice	-	-	-1	0	-	-1	U
ジュール-joule	-	-	-1	0	-	-1	U
ジューン-June	-	-	-1	0	-	-1	U
ジョアン	ジョアン	-	-1	0	-	-1	U
ジョイ-joy	-	-	-1	0	-	-1	U
ジョイス	ジョイス	-	-1	0	-	-1	U
ジョイロー	じょいろー	-	-1	0	-	-1	U
ジョイン	ジョイン	-	-1	0	-	-1	U
ジョウエツ	じょうえつ	-	-1	0	-	-1	U
ジョウガサキ	じょうがさき	-	-1	0	-	-1	U
ジョウガシマ	じょうがしま	-	-1	0	-	-1	U
ジョウキ	じょうき	-	-1	0	-	-1	U
ジョウザン	じょうざん	-	-1	0	-	-1	U
ジョウシマ	じょうしま	-	-1	0	-	-1	U
ジョウシュウ	じょうしゅう	-	-1	0	-	-1	U
ジョウジ	ジョウジ	-	-1	0	-	-1	U
ジョウジマ	じょうじま	-	-1	0	-	-1	U
ジョウスイ	じょうすい	-	-1	0	-	-1	U
ジョウタ	ジョウタ	-	-1	0	-	-1	U
ジョウトウ	ジョウトウ	-	-1	0	-	-1	U
ジョウノウチ	じょうのうち	-	-1	0	-	-1	U
ジョウホク	じょうほく	-	-1	0	-	-1	U
ジョウヤマ	じょうやま	-	-1	0	-	-1	U
ジョウロ	ジョウロ	-	-1	0	-	-1	U
ジョエル-外国	-	-	-1	0	-	-1	U
ジョギング-jogging	-	-	-1	0	-	-1	U
ジョシュ	ジョシュ	-	-1	0	-	-1	U
ジョジョ-外国	-	-	-1	0	-	-1	U
ジョチ	じょち	-	-1	0	-	-1	U
ジョッキー-jockey	-	-	-1	0	-	-1	U
ジョット	ジョット	-	-1	0	-	-1	U
ジョナス	ジョナス	-	-1	0	-	-1	U
ジョニー-外国	-	-	-1	0	-	-1	U
ジョブ-job	-	-	-1	0	-	-1	U
ジョル-節	-	-	-1	0	-	-1	U
ジョルノ	じょるの	-	-1	0	-	-1	U
ジョン-John	-	-	-1	0	-	-1	U
ジョンウン	じょんうん	-	-1	0	-	-1	U
ジョンストン	ジョンストン	-	-1	0	-	-1	U
ジョンズ	ジョンズ	-	-1	0	-	-1	U
ジョンズ-John's	-	-	-1	0	-	-1	U
ジョヴァンニ	ジョヴァンニ	-	-1	0	-	-1	U
ジョー-jaw	-	-	-1	0	-	-1	U
ジョー-外国	-	-	-1	0	-	-1	U
ジョーイ	ジョーイ	-	-1	0	-	-1	U
ジョーカー-joker	-	-	-1	0	-	-1	U
ジョーク-joke	-	-	-1	0	-	-1	U
ジョージ-George	-	-	-1	0	-	-1	U
ジョーズ	ジョーズ	-	-1	0	-	-1	U
ジリジリ	ジリジリ	-	-1	0	-	-1	U
ジルコニア	ジルコニア	-	-1	0	-	-1	U
ジレンマ-dilemma	-	-	-1	0	-	-1	U
ジロ	ジロ	-	-1	0	-	-1	U
ジロキチ	じろきち	-	-1	0	-	-1	U
ジロジロ見る	ジロジロみる	-	-1	0	-	-1	U
ジロ・デ・イタリア	じろ・で・いたりあ	-	-1	0	-	-1	U
ジロー	ジロー	-	-1	0	-	-1	U
ジワジワ	ジワジワ	-	-1	0	-	-1	U
ジンクス-jinx	-	-	-1	0	-	-1	U
ジングウ	じんぐう	-	-1	0	-	-1	U
ジングウジ	ジングウジ	-	-1	0	-	-1	U
ジングル-jingle	-	-	-1	0	-	-1	U
ジンジャー-ginger	-	-	-1	0	-	-1	U
ジンジン	ジンジン	-	-1	0	-	-1	U
ジンナイ	ジンナイ	-	-1	0	-	-1	U
ジンボ	じんぼ	-	-1	0	-	-1	U
ジンム	ジンム	-	-1	0	-	-1	U
ジンロ	じんろ	-	-1	0	-	-1	U
ジーアン	じーあん	-	-1	0	-	-1	U
ジークフリード	ジークフリード	-	-1	0	-	-1	U
ジーグ	ジーグ	-	-1	0	-	-1	U
ジーコ	ジーコ	-	-1	0	-	-1	U
ジーザス-Jesus	-	-	-1	0	-	-1	U
ジーズ-these	-	-	-1	0	-	-1	U
ジーナ	ジーナ	-	-1	0	-	-1	U
ジーニアス	ジーニアス	-	-1	0	-	-1	U
ジーニー	ジーニー	-	-1	0	-	-1	U
ジーニー-genie	-	-	-1	0	-	-1	U
ジープ-Jeep	-	-	-1	0	-	-1	U
ジーン-gene	-	-	-1	0	-	-1	U
ジーンズ-jeans	-	-	-1	0	-	-1	U
スっ	すっ	-	-1	0	-	-1	U
スィ	すぃ	-	-1	0	-	-1	U
スイ-Sui	-	-	-1	0	-	-1	U
スイカ割り	スイカわり	-	-1	0	-	-1	U
スイコ	すいこ	-	-1	0	-	-1	U
スイシン	すいしん	-	-1	0	-	-1	U
スイスイ	スイスイ	-	-1	0	-	-1	U
スイタ	すいた	-	-1	0	-	-1	U
スイッチ-switch	-	-	-1	0	-	-1	U
スイッチが入る	スイッチがはいる	-	-1	0	-	-1	U
スイッチを入れる	-	-	-1	0	-	-1	U
スイッチング	スイッチング	-	-1	0	-	-1	U
スイバラ	すいばら	-	-1	0	-	-1	U
スイパラ	すいぱら	-	-1	0	-	-1	U
スイミング-swimming	-	-	-1	0	-	-1	U
スイム-swim	-	-	-1	0	-	-1	U
スイング-swing	-	-	-1	0	-	-1	U
スイート-suite	-	-	-1	0	-	-1	U
スイート-sweet	-	-	-1	0	-	-1	U
スイートピー	スイートピー	-	-1	0	-	-1	U
スイーパー	スイーパー	-	-1	0	-	-1	U
スウ	スウ	-	-1	0	-	-1	U
スウィフト-swift	-	-	-1	0	-	-1	U
スウィング	スウィング	-	-1	0	-	-1	U
スウィーツ	スウィーツ	-	-1	0	-	-1	U
スウィート	スウィート	-	-1	0	-	-1	U
スウェット-sweat	-	-	-1	0	-	-1	U
スウェル	スウェル	-	-1	0	-	-1	U
スウェーデン-Sweden	-	-	-1	0	-	-1	U
スウーシュ	すうーしゅ	-	-1	0	-	-1	U
スエ	スエ	-	-1	0	-	-1	U
スエズ	スエズ	-	-1	0	-	-1	U
スエツグ	すえつぐ	-	-1	0	-	-1	U
スエマツ	すえまつ	-	-1	0	-	-1	U
スエヨシ	すえよし	-	-1	0	-	-1	U
スエード-suede	-	-	-1	0	-	-1	U
スオ	すお	-	-1	0	-	-1	U
スオウオオシマ	すおうおおしま	-	-1	0	-	-1	U
スカ-ska	-	-	-1	0	-	-1	U
スカイ-sky	-	-	-1	0	-	-1	U
スカイダイビング-skydiving	-	-	-1	0	-	-1	U
スカイライナー	すかいらいなー	-	-1	0	-	-1	U
スカイラーク	スカイラーク	-	-1	0	-	-1	U
スカウター	すかうたー	-	-1	0	-	-1	U
スカウト-scout	-	-	-1	0	-	-1	U
スカスカ	スカスカ	-	-1	0	-	-1	U
スカッ	すかっ	-	-1	0	-	-1	U
スカッシュ	スカッシュ	-	-1	0	-	-1	U
スカラ	スカラ	-	-1	0	-	-1	U
スカラシップ-scholarship	-	-	-1	0	-	-1	U
スカラー	スカラー	-	-1	0	-	-1	U
スカリー	スカリー	-	-1	0	-	-1	U
スカル-scull	-	-	-1	0	-	-1	U
スカルノ	スカルノ	-	-1	0	-	-1	U
スカルプ	スカルプ	-	-1	0	-	-1	U
スカルプチャー	すかるぷちゃー	-	-1	0	-	-1	U
スカンク	スカンク	-	-1	0	-	-1	U
スカンク-skunk	-	-	-1	0	-	-1	U
スカンジナビア	スカンジナビア	-	-1	0	-	-1	U
スカー	スカー	-	-1	0	-	-1	U
スカート-skirt	-	-	-1	0	-	-1	U
スカーフ-scarf	-	-	-1	0	-	-1	U
スカーレット-scarlet	-	-	-1	0	-	-1	U
スガイ	スガイ	-	-1	0	-	-1	U
スガオ	スガオ	-	-1	0	-	-1	U
スガコ	すがこ	-	-1	0	-	-1	U
スガモ	スガモ	-	-1	0	-	-1	U
スガヤ	すがや	-	-1	0	-	-1	U
スガヤマ	すがやま	-	-1	0	-	-1	U
スキッパー	スキッパー	-	-1	0	-	-1	U
スキッパー-skipper	-	-	-1	0	-	-1	U
スキップ-skip	-	-	-1	0	-	-1	U
スキニー	スキニー	-	-1	0	-	-1	U
スキピオ	スキピオ	-	-1	0	-	-1	U
スキマ	スキマ	-	-1	0	-	-1	U
スキャナー-scanner	-	-	-1	0	-	-1	U
スキャル	すきゃる	-	-1	0	-	-1	U
スキャルピング	すきゃるぴんぐ	-	-1	0	-	-1	U
スキャン-scan	-	-	-1	0	-	-1	U
スキャンダル-scandal	-	-	-1	0	-	-1	U
スキューバ	スキューバ	-	-1	0	-	-1	U
スキル-skill	-	-	-1	0	-	-1	U
スキレット-skillet	-	-	-1	0	-	-1	U
スキン-skin	-	-	-1	0	-	-1	U
スキンケア	スキンケア	-	-1	0	-	-1	U
スキンシップ-skinship	-	-	-1	0	-	-1	U
スキンヘッド-skinhead	-	-	-1	0	-	-1	U
スキー-ski	-	-	-1	0	-	-1	U
スキーマ	スキーマ	-	-1	0	-	-1	U
スキー場	スキーじょう	-	-1	0	-	-1	U
スギエ	すぎえ	-	-1	0	-	-1	U
スギオ	すぎお	-	-1	0	-	-1	U
スギサカ	すぎさか	-	-1	0	-	-1	U
スギサキ	すぎさき	-	-1	0	-	-1	U
スギムラ	スギムラ	-	-1	0	-	-1	U
スギワカ	すぎわか	-	-1	0	-	-1	U
スク-schooling	-	-	-1	0	-	-1	U
スクイズ-squeeze	-	-	-1	0	-	-1	U
スクイーズ	スクイーズ	-	-1	0	-	-1	U
スクエア-square	-	-	-1	0	-	-1	U
スクエニ	すくえに	-	-1	0	-	-1	U
スクラップ-scrap	-	-	-1	0	-	-1	U
スクラム	スクラム	-	-1	0	-	-1	U
スクランブル-scramble	-	-	-1	0	-	-1	U
スクリュー-screw	-	-	-1	0	-	-1	U
スクリーン-screen	-	-	-1	0	-	-1	U
スクワット-squat	-	-	-1	0	-	-1	U
スクワッド	すくわっど	-	-1	0	-	-1	U
スクワッド-squad	-	-	-1	0	-	-1	U
スクーター-scooter	-	-	-1	0	-	-1	U
スクープ-scoop	-	-	-1	0	-	-1	U
スクール-school	-	-	-1	0	-	-1	U
スクールバス	スクールバス	-	-1	0	-	-1	U
スク水	スクみず	-	-1	0	-	-1	U
スグ	スグ	-	-1	0	-	-1	U
スグル	すぐる	-	-1	0	-	-1	U
スケジュール-schedule	-	-	-1	0	-	-1	U
スケッチ-sketch	-	-	-1	0	-	-1	U
スケッチブック-sketchbook	-	-	-1	0	-	-1	U
スケバン	スケバン	-	-1	0	-	-1	U
スケブ	スケブ	-	-1	0	-	-1	U
スケボー-Skateboard	-	-	-1	0	-	-1	U
スケーター	スケーター	-	-1	0	-	-1	U
スケーティング	スケーティング	-	-1	0	-	-1	U
スケート-skate	-	-	-1	0	-	-1	U
スケートボード	スケートボード	-	-1	0	-	-1	U
スケーラー	スケーラー	-	-1	0	-	-1	U
スケーリング	スケーリング	-	-1	0	-	-1	U
スケール-scale	-	-	-1	0	-	-1	U
スゲ	すげ	-	-1	0	-	-1	U
スゲェ	スゲェ	-	-1	0	-	-1	U
スゲー	スゲー	-	-1	0	-	-1	U
スコア-score	-	-	-1	0	-	-1	U
スコアボード	スコアボード	-	-1	0	-	-1	U
スコッチ-Scotch	-	-	-1	0	-	-1	U
スコップ-schop	-	-	-1	0	-	-1	U
スコフィールド	スコフィールド	-	-1	0	-	-1	U
スコー	スコー	-	-1	0	-	-1	U
スコーピオン	スコーピオン	-	-1	0	-	-1	U
スコーピオン-scorpion	-	-	-1	0	-	-1	U
スコープ-scope	-	-	-1	0	-	-1	U
スコーン-scone	-	-	-1	0	-	-1	U
スゴ	すご	-	-1	0	-	-1	U
スゴい	すごい	-	-1	0	-	-1	U
スゴウ	すごう	-	-1	0	-	-1	U
スサノヲ	スサノヲ	-	-1	0	-	-1	U
スザカ	すざか	-	-1	0	-	-1	U
スザンヌ	スザンヌ	-	-1	0	-	-1	U
スジャータ	スジャータ	-	-1	0	-	-1	U
スス	スス	-	-1	0	-	-1	U
ススキノ	すすきの	-	-1	0	-	-1	U
ススメ	ススメ	-	-1	0	-	-1	U
ススメる	すすめる	-	-1	0	-	-1	U
スズイ	すずい	-	-1	0	-	-1	U
スズカゼ	スズカゼ	-	-1	0	-	-1	U
スズタク	すずたく	-	-1	0	-	-1	U
スズミヤ	すずみや	-	-1	0	-	-1	U
スズムラ	すずむら	-	-1	0	-	-1	U
スソノ	スソノ	-	-1	0	-	-1	U
スソノガハラ	すそのがはら	-	-1	0	-	-1	U
スタイ	スタイ	-	-1	0	-	-1	U
スタイリスト-stylist	-	-	-1	0	-	-1	U
スタイリッシュ-stylish	-	-	-1	0	-	-1	U
スタイル-style	-	-	-1	0	-	-1	U
スタイロ	すたいろ	-	-1	0	-	-1	U
スタジアム-stadium	-	-	-1	0	-	-1	U
スタジオ-studio	-	-	-1	0	-	-1	U
スタジオジブリ	スタジオジブリ	-	-1	0	-	-1	U
スタック-stack	-	-	-1	0	-	-1	U
スタッズ	スタッズ	-	-1	0	-	-1	U
スタッド	スタッド	-	-1	0	-	-1	U
スタッドレス	スタッドレス	-	-1	0	-	-1	U
スタッフ-staff	-	-	-1	0	-	-1	U
スタッフィング	スタッフィング	-	-1	0	-	-1	U
スタディ	スタディ	-	-1	0	-	-1	U
スタミナ-stamina	-	-	-1	0	-	-1	U
スタメン-starting member	-	-	-1	0	-	-1	U
スタルヒン	スタルヒン	-	-1	0	-	-1	U
スタン-stun	-	-	-1	0	-	-1	U
スタンス-stance	-	-	-1	0	-	-1	U
スタンダード-standard	-	-	-1	0	-	-1	U
スタンダール	スタンダール	-	-1	0	-	-1	U
スタント-stunt	-	-	-1	0	-	-1	U
スタントマン	スタントマン	-	-1	0	-	-1	U
スタントマン-stunt man	-	-	-1	0	-	-1	U
スタンド-stand	-	-	-1	0	-	-1	U
スタンバる	スタンバる	-	-1	0	-	-1	U
スタンバイ-standby	-	-	-1	0	-	-1	U
スタンプ-stamp	-	-	-1	0	-	-1	U
スタンリー	スタンリー	-	-1	0	-	-1	U
スタンレー	スタンレー	-	-1	0	-	-1	U
スター-star	-	-	-1	0	-	-1	U
スターアニス	スターアニス	-	-1	0	-	-1	U
スターウォーズ	スターウォーズ	-	-1	0	-	-1	U
スターク	スターク	-	-1	0	-	-1	U
スターズ	すたーず	-	-1	0	-	-1	U
スターター-starter	-	-	-1	0	-	-1	U
スターダスト	スターダスト	-	-1	0	-	-1	U
スターティング	スターティング	-	-1	0	-	-1	U
スタート-start	-	-	-1	0	-	-1	U
スタートする	すたーとする	-	-1	0	-	-1	U
スタートライン	スタートライン	-	-1	0	-	-1	U
